"""c""",(cfs),(fps),(ft),(ft_ft),(in),0.003042372881355911,0.5082000000000001,1180,20,32.108971468560014,4.5276000000000005,4.980360000000001,424.23,427.7,8,"8_mhd-r_1.1c=0.462_9.8_(t5613,_upper_half)",9.8,area,b_p,base,base_ca,board,col_1,col_10,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_11,col_110,col_111,col_112,col_113,col_114,col_115,col_116,col_117,col_118,col_119,col_12,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,col_129,col_130,col_131,col_132,col_14,col_15,col_16,col_17,col_18,col_2,col_23,col_3,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_4,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_5,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_6,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_7,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_8,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_9,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,delta_fb,description,dia,dist.,dn_strm,egl_elev.,elev,f_s,freebrd,hgl,hgl_elev.,hl,i,inlet,jct,jct.,jct_area,keystroke,length,location,loss,losses,macro_or_dialog_box,mca,mod.,modules,name,q,r_g,slope,soffit,soffit_elev.,source_row,source_sheet,stream_jct,t56013,t_c,t_p,t_t,tc,type,userforms,vel,worksheet_formulas
nan, , ,0.1160834434731893, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,281,HYDRAULICS, ,nan,nan,nan,nan,nan,ANGLE POINT,nan,nan,nan
nan, , ,0.1160834434731893, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,282,HYDRAULICS, ,nan,nan,nan,nan,nan,ANGLE POINT,nan,nan,nan
nan, , ,0.1160834434731893, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,283,HYDRAULICS, ,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,nan,nan
nan, , ,0.1160834434731893, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,285,HYDRAULICS, ,nan,nan,nan,nan,nan, ,nan,nan,nan
nan,4.137370690443899,2.341267402565656,0.085116972831002,0.0015513487226833805,18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,396.81351959001273,401.35,nan,nan,nan,396.72840261718176,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9711443003997962,0,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,286,HYDRAULICS,101,nan,nan,nan,nan,nan, ,nan,nan,nan
nan,22.059951294200136,3.1208374068698377,0.1512364304366157,0.0010938968043961387,36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,393.7711117372548,400.59,nan,nan,nan,393.6198753068182,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6406855825464006,0.11342732282746179,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,290,HYDRAULICS,104,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,nan,nan
nan, , ,0.1512364304366157, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,291,HYDRAULICS, ,nan,nan,nan,nan,nan, ,nan,nan,nan
nan, , ,0.131003127446106, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,293,HYDRAULICS, ,nan,nan,nan,nan,nan, ,nan,nan,nan
nan,16.74086752332222,3.4104135519882295,0.1806043570743007,0.0016658011341795676,30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,394.2145216709246,401.27,nan,nan,nan,394.03391731385034,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.29703597782114366,0.13545326780572559,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,295,HYDRAULICS,103.3,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,nan,nan
nan, , ,0.0556831355061991, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,299,HYDRAULICS, ,nan,nan,nan,nan,nan, ,nan,nan,nan
nan,5.266864321607655,1.6764910623910285,0.0436432031409472,0.0005420319644359443,24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,394.77822278902386,403.03,nan,nan,nan,394.7345795858829,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.329153725405654,0.0218216015704736,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,300,HYDRAULICS,102.3,nan,nan,nan,nan,nan,RIGHT ANGLE,nan,nan,nan
nan, , ,0.0436432031409472, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,301,HYDRAULICS, ,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,3.098786867068214,1.753550557150335,0.0477475086410287,0.0008702498935041312,18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,394.88824473758245,402.4,nan,nan,nan,394.84049722894144,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07745224052186768,0,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,304,HYDRAULICS,102,nan,nan,nan,nan,nan, ,nan,nan,nan
nan,11.820509900219989,3.7625763624331516,0.2198288957009423,0.0027301911775758823,24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,394.68244456341125,401.65,nan,nan,nan,394.46261566771034,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.46792289248662966,0.16487167177570675,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,308,HYDRAULICS,103.2,nan,nan,nan,nan,nan,SIDE BRANCH JCT,nan,nan,nan
nan,10.173181751634074,3.2382167531302755,0.1628268282648071,0.002022247205417474,24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,396.5732457004766,401.04,nan,nan,nan,396.4104188722118,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8908011370653381,0,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,310,HYDRAULICS,103,nan,nan,nan,nan,nan, ,nan,nan,nan
nan,2.7853801191605263,1.576199031865165,0.0385776923610665,0.0007031200920084267,18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,394.73377233012786,401.65,nan,nan,nan,394.6951946377668,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05132776671661515,0,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,313,HYDRAULICS,103.1,nan,nan,nan,nan,nan, ,nan,nan,nan
nan,1.9761083831453266,1.118245979767041,0.0194172992432476,0.00035390124175094684,18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,393.840476380638,401.25,nan,nan,nan,393.82105908139476,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06936464338318558,0,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,316,HYDRAULICS,103.5,nan,nan,nan,nan,nan, ,nan,nan,nan
nan, , ,0.1124777677977791, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,320,HYDRAULICS, ,nan,nan,nan,nan,nan, ,nan,nan,nan
nan,11.59552196177545,2.362214812686621,0.0866468761067715,0.0007991859489436151,30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,394.4444489170396,399.18,nan,nan,nan,394.4444489170396,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.794261234542732,0.1732937522135431,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,321,HYDRAULICS,105.4,nan,nan,nan,nan,nan,T-INTERSECTION,nan,nan,nan
nan, , ,0.0866468761067715, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,322,HYDRAULICS, ,nan,nan,nan,nan,nan,ANGLE POINT,nan,nan,nan
nan, , ,0.0866468761067715, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,323,HYDRAULICS, ,nan,nan,nan,nan,nan,ANGLE POINT,nan,nan,nan
nan, , ,0.0866468761067715, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan, ,nan,nan,nan,nan,nan,nan,nan,nan,nan, , ,nan,nan,nan,nan,nan,nan,nan,nan,nan, ,324,HYDRAULICS, ,nan,nan,nan,nan,nan, ,nan,nan,nan
