canonical_node_id,excel_id_raw,excel_id_norm,pdf_label_raw,pdf_label_norm,match_method,confidence,evidence,pdf_file,page,x,y
N_1680,106,106,168.0,1680,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,319.6902160644531,869.247802734375
N_10,103.4,1034,1.0,10,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,510.5,975.5
N_30,70.3,703,3.0,30,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,514.5,894.0
N_20,102.4,1024,2.0,20,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,510.5,955.5
N_60,106,106,6.0,60,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,464.0,918.5
N_50,,,5.0,50,,0.0,,BX-FM_10-30-2025-Model.pdf,1,433.5,938.5
N_40,103.4,1034,4.0,40,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,415.5,955.0
N_61,106,106,6.1,61,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,444.5,887.5
N_90,109.2,1092,9.0,90,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,400.5,872.5
N_70,70.3,703,7.0,70,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,399.5,906.0
N_71,27.1,271,7.1,71,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,421.5,899.0
N_80,108.3,1083,8.0,80,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,454.5,862.5
N_110,103.4,1034,11.0,110,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,387.5,856.5
N_120,102.4,1024,12.0,120,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,437.0,845.0
N_130,103.4,1034,13.0,130,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,423.5,821.0
N_160,160,160,16.0,160,A_exact_norm,0.98,excel_norm=160,BX-FM_10-30-2025-Model.pdf,1,491.5,800.5
N_170,27.1,271,17.0,170,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,448.5,805.5
N_180,108.3,1083,18.0,180,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,471.5,768.5
N_200,102.4,1024,20.0,200,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,431.5,785.0
N_210,102.4,1024,21.0,210,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,402.5,746.0
N_220,102.4,1024,22.0,220,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,408.5,796.0
N_240,102.4,1024,24.0,240,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,382.0,756.5
N_250,65.25,6525,25.0,250,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,392.0,805.0
N_230,70.3,703,23.0,230,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,414.5,774.0
N_190,109.2,1092,19.0,190,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,446.5,752.5
N_260,65.25,6525,26.0,260,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,371.5,783.5
N_290,109.2,1092,29.0,290,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,352.5,796.0
N_280,28,28,28.0,280,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,365.5,820.0
N_271,27.1,271,27.1,271,A_exact_norm,0.98,excel_norm=271,BX-FM_10-30-2025-Model.pdf,1,354.5,837.0
N_270,27.1,271,27.0,270,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,336.5,840.0
N_300,70.3,703,30.0,300,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,365.5,755.0
N_330,70.3,703,33.0,330,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,327.5,798.5
N_320,70.3,703,32.0,320,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,308.5,802.0
N_340,103.4,1034,34.0,340,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,313.5,769.0
N_350,70.3,703,35.0,350,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,348.5,747.5
N_380,108.3,1083,38.0,380,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,301.5,749.0
N_390,70.3,703,39.0,390,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,338.5,726.0
N_420,102.4,1024,42.0,420,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,332.5,709.5
N_410,103.4,1034,41.0,410,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,302.5,711.0
N_400,103.4,1034,40.0,400,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,272.5,742.0
N_430,103.4,1034,43.0,430,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,465.5,706.0
N_440,103.4,1034,44.0,440,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,429.5,710.0
N_460,103.4,1034,46.0,460,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,424.5,662.0
N_470,70.3,703,47.0,470,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,375.5,697.0
N_490,49,49,49.0,490,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,346.5,686.5
N_500,,,50.0,500,,0.0,,BX-FM_10-30-2025-Model.pdf,1,281.0,685.0
N_520,65.25,6525,52.0,520,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,347.5,652.0
N_530,70.3,703,53.0,530,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,308.5,651.5
N_610,106,106,61.0,610,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,282.5,626.0
N_620,65.25,6525,62.0,620,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,291.5,585.5
N_550,,,55.0,550,,0.0,,BX-FM_10-30-2025-Model.pdf,1,355.5,565.0
N_540,45,45,54.0,540,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,342.5,623.0
N_630,70.3,703,63.0,630,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,265.5,586.0
N_650,65.25,6525,65.0,650,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,215.5,614.5
N_680,106,106,68.0,680,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,258.5,501.0
N_690,106,106,69.0,690,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,223.5,485.0
N_840,48,48,84.0,840,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,525.5,528.0
N_850,108.3,1083,85.0,850,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,485.5,526.0
N_860,106,106,86.0,860,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,549.5,442.0
N_870,70.3,703,87.0,870,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,484.5,443.0
N_780,70.3,703,78.0,780,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,436.5,635.0
N_790,70.3,703,79.0,790,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,399.5,612.5
N_800,108.3,1083,80.0,800,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,436.5,593.0
N_810,108.3,1083,81.0,810,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,436.5,558.0
N_820,28,28,82.0,820,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,437.5,528.5
N_830,108.3,1083,83.0,830,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,437.5,497.0
N_910,109.2,1092,91.0,910,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,359.5,525.0
N_900,109.2,1092,90.0,900,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,310.5,534.0
N_930,70.3,703,93.0,930,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,311.5,450.0
N_950,109.2,1092,95.0,950,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,368.5,440.0
N_890,108.3,1083,89.0,890,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,402.5,440.0
N_710,27.1,271,71.0,710,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,225.5,435.0
N_770,70.3,703,77.0,770,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,258.5,265.0
N_750,70.3,703,75.0,750,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,226.5,269.0
N_760,70.3,703,76.0,760,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,278.5,263.0
N_310,103.4,1034,31.0,310,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,342.5,781.0
N_360,70.3,703,36.0,360,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,358.5,732.0
N_370,70.3,703,37.0,370,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,321.5,754.5
N_450,45,45,45.0,450,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,398.5,691.0
N_480,48,48,48.0,480,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,374.5,661.0
N_510,103.4,1034,51.0,510,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,307.5,686.0
N_570,70.3,703,57.0,570,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,315.5,585.5
N_651,156,156,65.1,651,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,235.5,541.5
N_652,65.25,6525,65.2,652,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,277.5,532.0
N_653,65.25,6525,65.3,653,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,205.5,528.5
N_681,186,186,68.1,681,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,197.5,490.5
N_701,27.1,271,70.1,701,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,293.5,459.0
N_702,27.1,271,70.2,702,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,253.5,461.0
N_703,70.3,703,70.3,703,A_exact_norm,0.98,excel_norm=703,BX-FM_10-30-2025-Model.pdf,1,281.5,440.5
N_704,70.3,703,70.4,704,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,253.5,439.0
N_700,70.3,703,70.0,700,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,285.5,494.0
N_711,27.1,271,71.1,711,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,197.5,348.0
N_712,27.1,271,71.2,712,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,281.5,407.5
N_713,27.1,271,71.3,713,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,293.5,389.0
N_714,147,147,71.4,714,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,284.5,370.5
N_715,27.1,271,71.5,715,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,262.5,401.5
N_716,27.1,271,71.6,716,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,237.5,382.5
N_717,27.1,271,71.7,717,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,255.5,359.5
N_718,71.8,718,71.8,718,A_exact_norm,0.98,excel_norm=718,BX-FM_10-30-2025-Model.pdf,1,226.5,371.5
N_719,27.1,271,71.9,719,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,227.5,347.5
N_720,27.1,271,72.0,720,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,247.5,344.0
N_740,70.3,703,74.0,740,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,222.5,316.5
N_30,70.3,703,3.0,30,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,491.0,960.5
N_50,,,5.0,50,,0.0,,BX-FM_10-30-2025-Model.pdf,1,498.0,885.5
N_920,109.2,1092,92.0,920,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,337.5,481.0
N_940,49,49,94.0,940,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,306.5,412.0
N_960,106,106,96.0,960,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,378.5,347.0
N_980,108.3,1083,98.0,980,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,365.5,305.0
N_970,70.3,703,97.0,970,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,326.5,329.0
N_990,109.2,1092,99.0,990,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,327.5,284.0
N_1000,103.4,1034,100.0,1000,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,366.5,274.0
N_1024,102.4,1024,102.4,1024,A_exact_norm,0.98,excel_norm=1024,BX-FM_10-30-2025-Model.pdf,1,604.0,323.5
N_1030,103.4,1034,103.0,1030,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,673.5,308.0
N_1020,102.4,1024,102.0,1020,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,624.5,356.0
N_1060,106,106,106.0,1060,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,603.5,203.5
N_1070,27.1,271,107.0,1070,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,609.0,229.0
N_1100,103.4,1034,110.0,1100,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,530.5,270.5
N_1080,108.3,1083,108.0,1080,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,563.5,233.5
N_1160,106,106,116.0,1160,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,529.5,310.5
N_1220,102.4,1024,122.0,1220,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,528.5,360.0
N_1230,103.4,1034,123.0,1230,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,492.0,355.0
N_1240,102.4,1024,124.0,1240,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,477.5,346.0
N_1250,102.4,1024,125.0,1250,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,452.5,371.0
N_1260,102.4,1024,126.0,1260,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,426.5,348.0
N_1270,27.1,271,127.0,1270,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,456.5,313.0
N_1280,102.4,1024,128.0,1280,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,398.5,317.0
N_1110,103.4,1034,111.0,1110,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,518.5,229.5
N_1170,27.1,271,117.0,1170,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,487.5,264.5
N_1180,108.3,1083,118.0,1180,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,458.5,274.5
N_1190,109.2,1092,119.0,1190,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,458.5,231.5
N_1200,102.4,1024,120.0,1200,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,434.5,233.0
N_1210,102.4,1024,121.0,1210,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,429.5,262.0
N_1300,103.4,1034,130.0,1300,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,402.5,232.0
N_1310,103.4,1034,131.0,1310,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,390.5,265.0
N_1320,103.4,1034,132.0,1320,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,351.5,233.0
N_1340,103.4,1034,134.0,1340,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,334.5,233.0
N_1330,103.4,1034,133.0,1330,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,318.5,263.0
N_1350,103.4,1034,135.0,1350,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,300.5,263.0
N_1120,102.4,1024,112.0,1120,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,454.5,179.5
N_1130,103.4,1034,113.0,1130,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,473.5,149.0
N_1140,103.4,1034,114.0,1140,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,527.5,145.5
N_1150,103.4,1034,115.0,1150,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,499.5,142.5
N_1290,109.2,1092,129.0,1290,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,419.5,284.0
N_1360,103.4,1034,136.0,1360,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,540.5,94.0
N_1370,70.3,703,137.0,1370,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,526.5,84.0
N_1380,108.3,1083,138.0,1380,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,488.5,56.0
N_1390,103.4,1034,139.0,1390,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,467.5,48.0
N_1400,103.4,1034,140.0,1400,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,445.5,44.0
N_1410,103.4,1034,141.0,1410,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,461.5,88.0
N_1480,103.4,1034,148.0,1480,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,438.5,143.0
N_1420,102.4,1024,142.0,1420,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,437.5,116.0
N_1490,103.4,1034,149.0,1490,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,435.5,166.5
N_1470,103.4,1034,147.0,1470,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,435.5,184.0
N_1460,103.4,1034,146.0,1460,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,435.5,204.5
N_1500,103.4,1034,150.0,1500,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,402.5,185.0
N_1510,103.4,1034,151.0,1510,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,403.5,143.0
N_1540,103.4,1034,154.0,1540,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,353.5,147.0
N_1520,102.4,1024,152.0,1520,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,373.5,229.0
N_1530,103.4,1034,153.0,1530,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,391.5,212.0
N_1550,103.4,1034,155.0,1550,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,365.5,181.0
N_1560,106,106,156.0,1560,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,345.5,132.0
N_1440,103.4,1034,144.0,1440,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,383.5,93.0
N_1430,103.4,1034,143.0,1430,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,411.5,98.0
N_1450,103.4,1034,145.0,1450,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,372.5,113.0
N_1570,,,157.0,1570,,0.0,,BX-FM_10-30-2025-Model.pdf,1,2.0,400.0
N_1580,108.3,1083,158.0,1580,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,38.5,363.0
N_1590,109.2,1092,159.0,1590,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,79.5,390.5
N_1740,103.4,1034,174.0,1740,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,123.5,354.0
N_1600,106,106,160.0,1600,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,86.5,321.0
N_1610,106,106,161.0,1610,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,116.5,288.0
N_1620,102.4,1024,162.0,1620,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,119.5,231.0
N_1630,103.4,1034,163.0,1630,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,125.5,262.5
N_1640,103.4,1034,164.0,1640,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,141.5,269.0
N_1780,71.8,718,178.0,1780,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,154.0,268.5
N_1810,108.3,1083,181.0,1810,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,182.5,185.0
N_1670,106,106,167.0,1670,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,180.5,447.0
N_1660,106,106,166.0,1660,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,188.5,548.0
N_1680,106,106,168.0,1680,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,164.5,503.0
N_1690,106,106,169.0,1690,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,133.5,539.0
N_1730,70.3,703,173.0,1730,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,161.5,440.0
N_1720,27.1,271,172.0,1720,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,117.5,438.0
N_1700,27.1,271,170.0,1700,C_fuzzy_char_overlap,0.767,char_overlap=0.667,BX-FM_10-30-2025-Model.pdf,1,28.5,443.0
N_1750,,,175.0,1750,,0.0,,BX-FM_10-30-2025-Model.pdf,1,169.5,347.0
N_1760,106,106,176.0,1760,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,161.5,313.5
N_1591,159.1,1591,159.1,1591,A_exact_norm,0.98,excel_norm=1591,BX-FM_10-30-2025-Model.pdf,1,55.0,342.0
N_1592,109.2,1092,159.2,1592,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,79.0,349.0
N_1801,108.3,1083,180.1,1801,C_fuzzy_char_overlap,0.9,char_overlap=1.000,BX-FM_10-30-2025-Model.pdf,1,171.5,256.0
N_1802,102.4,1024,180.2,1802,C_fuzzy_char_overlap,0.8,char_overlap=0.750,BX-FM_10-30-2025-Model.pdf,1,163.0,230.0
